"country	country_code	ETS information	main activity sector name	unit	value	year"
"France	FR	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	41 Production of ammonia	tonne of CO2 equ.	0	2017"
"France	FR	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	41 Production of ammonia	tonne of CO2 equ.	0	2018"
"France	FR	2. Verified emissions	41 Production of ammonia	tonne of CO2 equ.	1469386	2014"
"France	FR	2. Verified emissions	41 Production of ammonia	tonne of CO2 equ.	1495286	2015"
"France	FR	4. Total surrendered units	41 Production of ammonia	tonne of CO2 equ.	1573315	2016"
"France	FR	4.1 Surrendered EU allowances (EUAs and EUAAs)	41 Production of ammonia	tonne of CO2 equ.	0	2011"
"France	FR	4.2 Surrendered certified emission reductions (CERs)	41 Production of ammonia	tonne of CO2 equ.	0	2012"
"France	FR	2. Verified emissions	42 Production of bulk chemicals	tonne of CO2 equ.	805117	2006"
"France	FR	4.1 Surrendered EU allowances (EUAs and EUAAs)	42 Production of bulk chemicals	tonne of CO2 equ.	119055	2005"
"France	FR	1.1 Freely allocated allowances	43 Production of hydrogen and synthesis gas	tonne of CO2 equ.	204208	2005"
"France	FR	1.1 Freely allocated allowances	43 Production of hydrogen and synthesis gas	tonne of CO2 equ.	406228	2019"
"France	FR	4.1 Surrendered EU allowances (EUAs and EUAAs)	43 Production of hydrogen and synthesis gas	tonne of CO2 equ.	300056	2006"
"France	FR	1.1 Freely allocated allowances	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	184991	2007"
"France	FR	1.1 Freely allocated allowances	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	50505	2008"
"France	FR	1.1.1 Free allocation to existing entities (Art. 10a(1))	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	184995	2005"
"France	FR	4.2 Surrendered certified emission reductions (CERs)	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	0	2006"
"United Kingdom	GB	1.1 Freely allocated allowances	10 Aviation	tonne of CO2 equ.	4311384	2019"
"United Kingdom	GB	1.1.1 Free allocation to existing entities (Art. 10a(1))	10 Aviation	tonne of CO2 equ.	6612752	2013"
"United Kingdom	GB	1.1.1 Free allocation to existing entities (Art. 10a(1))	10 Aviation	tonne of CO2 equ.	6612012	2014"
"United Kingdom	GB	1.1.1 Free allocation to existing entities (Art. 10a(1))	10 Aviation	tonne of CO2 equ.	6124588	2018"
"United Kingdom	GB	4.1 Surrendered EU allowances (EUAs and EUAAs)	10 Aviation	tonne of CO2 equ.	0	2006"
"United Kingdom	GB	4.2 Surrendered certified emission reductions (CERs)	10 Aviation	tonne of CO2 equ.	0	2009"
"United Kingdom	GB	1.1.1 Free allocation to existing entities (Art. 10a(1))	20 Combustion of fuels	tonne of CO2 equ.	154366350	2009"
"United Kingdom	GB	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	20 Combustion of fuels	tonne of CO2 equ.	0	2017"
"United Kingdom	GB	4.2 Surrendered certified emission reductions (CERs)	20 Combustion of fuels	tonne of CO2 equ.	11750196	2011"
"United Kingdom	GB	4.2 Surrendered certified emission reductions (CERs)	20 Combustion of fuels	tonne of CO2 equ.	19390962	2012"
"United Kingdom	GB	1.1.1 Free allocation to existing entities (Art. 10a(1))	20-99 All stationary installations	tonne of CO2 equ.	206071973	2005"
"United Kingdom	GB	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	20-99 All stationary installations	tonne of CO2 equ.	1694795	2019"
"United Kingdom	GB	2. Verified emissions	20-99 All stationary installations	tonne of CO2 equ.	147163296	2016"
"United Kingdom	GB	4. Total surrendered units	20-99 All stationary installations	tonne of CO2 equ.	256804411	2007"
"United Kingdom	GB	4. Total surrendered units	20-99 All stationary installations	tonne of CO2 equ.	265500731	2008"
"United Kingdom	GB	4.1 Surrendered EU allowances (EUAs and EUAAs)	20-99 All stationary installations	tonne of CO2 equ.	204624911	2011"
"Austria	AT	4. Total surrendered units	36 Production of paper or cardboard	tonne of CO2 equ.	1153591	2016"
"Austria	AT	4.1 Surrendered EU allowances (EUAs and EUAAs)	36 Production of paper or cardboard	tonne of CO2 equ.	1366791	2010"
"Austria	AT	4.2 Surrendered certified emission reductions (CERs)	36 Production of paper or cardboard	tonne of CO2 equ.	0	2005"
"Austria	AT	1.1 Freely allocated allowances	38 Production of nitric acid	tonne of CO2 equ.	0	2009"
"Austria	AT	1.1.1 Free allocation to existing entities (Art. 10a(1))	38 Production of nitric acid	tonne of CO2 equ.	0	2009"
"Austria	AT	1.1 Freely allocated allowances	31 Manufacture of glass	tonne of CO2 equ.	164835	2019"
"Austria	AT	4.2 Surrendered certified emission reductions (CERs)	31 Manufacture of glass	tonne of CO2 equ.	8815	2011"
"Austria	AT	4.2 Surrendered certified emission reductions (CERs)	31 Manufacture of glass	tonne of CO2 equ.	38333	2012"
"Austria	AT	1.1.1 Free allocation to existing entities (Art. 10a(1))	32 Manufacture of ceramics	tonne of CO2 equ.	505125	2010"
"Austria	AT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	32 Manufacture of ceramics	tonne of CO2 equ.	0	2017"
"Austria	AT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	32 Manufacture of ceramics	tonne of CO2 equ.	0	2018"
"Austria	AT	2. Verified emissions	32 Manufacture of ceramics	tonne of CO2 equ.	342525	2013"
"Austria	AT	2. Verified emissions	32 Manufacture of ceramics	tonne of CO2 equ.	343089	2014"
"Austria	AT	2. Verified emissions	32 Manufacture of ceramics	tonne of CO2 equ.	341800	2015"
"Austria	AT	4. Total surrendered units	32 Manufacture of ceramics	tonne of CO2 equ.	346004	2016"
"Austria	AT	4.1 Surrendered EU allowances (EUAs and EUAAs)	32 Manufacture of ceramics	tonne of CO2 equ.	473560	2007"
"Austria	AT	4.1 Surrendered EU allowances (EUAs and EUAAs)	32 Manufacture of ceramics	tonne of CO2 equ.	406985	2008"
"Austria	AT	4.2 Surrendered certified emission reductions (CERs)	32 Manufacture of ceramics	tonne of CO2 equ.	0	2005"
"Austria	AT	1.1 Freely allocated allowances	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	59514	2016"
"Austria	AT	1.1.1 Free allocation to existing entities (Art. 10a(1))	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	55442	2019"
"Austria	AT	1.1.1 Free allocation to existing entities (Art. 10a(1))	35 Production of pulp	tonne of CO2 equ.	508842	2016"
"Austria	AT	1.1.1 Free allocation to existing entities (Art. 10a(1))	35 Production of pulp	tonne of CO2 equ.	473976	2019"
"Austria	AT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	35 Production of pulp	tonne of CO2 equ.	0	2019"
"Austria	AT	4. Total surrendered units	35 Production of pulp	tonne of CO2 equ.	411738	2011"
"Austria	AT	4. Total surrendered units	35 Production of pulp	tonne of CO2 equ.	394728	2012"
"Austria	AT	1.1 Freely allocated allowances	36 Production of paper or cardboard	tonne of CO2 equ.	1548030	2011"
"Austria	AT	1.1.1 Free allocation to existing entities (Art. 10a(1))	36 Production of paper or cardboard	tonne of CO2 equ.	1546871	2012"
"Austria	AT	2. Verified emissions	36 Production of paper or cardboard	tonne of CO2 equ.	1486564	2007"
"Austria	AT	2. Verified emissions	36 Production of paper or cardboard	tonne of CO2 equ.	1454411	2008"
"Austria	AT	4. Total surrendered units	36 Production of paper or cardboard	tonne of CO2 equ.	1241030	2013"
"Austria	AT	4. Total surrendered units	36 Production of paper or cardboard	tonne of CO2 equ.	1109536	2014"
"Austria	AT	4. Total surrendered units	36 Production of paper or cardboard	tonne of CO2 equ.	1205708	2015"
"Austria	AT	4.2 Surrendered certified emission reductions (CERs)	36 Production of paper or cardboard	tonne of CO2 equ.	93690	2010"
"Austria	AT	4.3 Surrendered emission reduction units (ERUs)	36 Production of paper or cardboard	tonne of CO2 equ.	0	2007"
"Austria	AT	2. Verified emissions	41 Production of ammonia	tonne of CO2 equ.	896718	2015"
"Austria	AT	4. Total surrendered units	41 Production of ammonia	tonne of CO2 equ.	945034	2016"
"Austria	AT	4.1 Surrendered EU allowances (EUAs and EUAAs)	41 Production of ammonia	tonne of CO2 equ.	0	2008"
"Austria	AT	4.2 Surrendered certified emission reductions (CERs)	38 Production of nitric acid	tonne of CO2 equ.	48326	2011"
"Austria	AT	4.2 Surrendered certified emission reductions (CERs)	38 Production of nitric acid	tonne of CO2 equ.	23668	2012"
"Austria	AT	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	41 Production of ammonia	tonne of CO2 equ.	0	2019"
"Austria	AT	2. Verified emissions	41 Production of ammonia	tonne of CO2 equ.	945034	2016"
"Austria	AT	4.3 Surrendered emission reduction units (ERUs)	41 Production of ammonia	tonne of CO2 equ.	0	2006"
"Austria	AT	4. Total surrendered units	42 Production of bulk chemicals	tonne of CO2 equ.	66363	2013"
"Austria	AT	4. Total surrendered units	42 Production of bulk chemicals	tonne of CO2 equ.	59639	2014"
"Austria	AT	4. Total surrendered units	42 Production of bulk chemicals	tonne of CO2 equ.	60923	2015"
"Austria	AT	4.2 Surrendered certified emission reductions (CERs)	42 Production of bulk chemicals	tonne of CO2 equ.	7399	2010"
"Austria	AT	1.1 Freely allocated allowances	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	27450	2011"
"Austria	AT	1.1 Freely allocated allowances	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	27450	2012"
"Austria	AT	2. Verified emissions	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	25267	2012"
"Belgium	BE	1.1.1 Free allocation to existing entities (Art. 10a(1))	10 Aviation	tonne of CO2 equ.	494796	2019"
"Belgium	BE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	10 Aviation	tonne of CO2 equ.	0	2016"
"Belgium	BE	4.1 Surrendered EU allowances (EUAs and EUAAs)	10 Aviation	tonne of CO2 equ.	0	2009"
"Belgium	BE	1.1 Freely allocated allowances	20 Combustion of fuels	tonne of CO2 equ.	2910597	2019"
"Belgium	BE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	20 Combustion of fuels	tonne of CO2 equ.	218093	2017"
"Belgium	BE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	20 Combustion of fuels	tonne of CO2 equ.	262496	2018"
"Belgium	BE	4.3 Surrendered emission reduction units (ERUs)	20 Combustion of fuels	tonne of CO2 equ.	922453	2012"
"Belgium	BE	1.1.1 Free allocation to existing entities (Art. 10a(1))	20-99 All stationary installations	tonne of CO2 equ.	30945203	2019"
"Belgium	BE	4. Total surrendered units	20-99 All stationary installations	tonne of CO2 equ.	50099783	2010"
"Belgium	BE	4. Total surrendered units	20-99 All stationary installations	tonne of CO2 equ.	43762130	2017"
"Belgium	BE	4. Total surrendered units	20-99 All stationary installations	tonne of CO2 equ.	44176055	2018"
"Belgium	BE	4.1 Surrendered EU allowances (EUAs and EUAAs)	20-99 All stationary installations	tonne of CO2 equ.	45537749	2009"
"Belgium	BE	4.1 Surrendered EU allowances (EUAs and EUAAs)	20-99 All stationary installations	tonne of CO2 equ.	39937629	2011"
"Austria	AT	1.1 Freely allocated allowances	42 Production of bulk chemicals	tonne of CO2 equ.	81500	2006"
"Austria	AT	1.1 Freely allocated allowances	42 Production of bulk chemicals	tonne of CO2 equ.	76552	2009"
"Austria	AT	1.1.1 Free allocation to existing entities (Art. 10a(1))	42 Production of bulk chemicals	tonne of CO2 equ.	76552	2012"
"Austria	AT	1.1 Freely allocated allowances	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	95327	2016"
"Austria	AT	1.1.1 Free allocation to existing entities (Art. 10a(1))	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	89851	2019"
"Austria	AT	4. Total surrendered units	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	25267	2012"
"Austria	AT	4.2 Surrendered certified emission reductions (CERs)	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	0	2006"
"Belgium	BE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	10 Aviation	tonne of CO2 equ.	594	2019"
"Belgium	BE	2. Verified emissions	10 Aviation	tonne of CO2 equ.	1376271	2016"
"Belgium	BE	2. Verified emissions	10 Aviation	tonne of CO2 equ.	1370245	2019"
"Belgium	BE	4.1 Surrendered EU allowances (EUAs and EUAAs)	10 Aviation	tonne of CO2 equ.	0	2006"
"Belgium	BE	4.2 Surrendered certified emission reductions (CERs)	10 Aviation	tonne of CO2 equ.	0	2009"
"Belgium	BE	1.1 Freely allocated allowances	20 Combustion of fuels	tonne of CO2 equ.	3286170	2016"
"Belgium	BE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	20 Combustion of fuels	tonne of CO2 equ.	66771	2013"
"Belgium	BE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	20 Combustion of fuels	tonne of CO2 equ.	103562	2014"
"Belgium	BE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	20 Combustion of fuels	tonne of CO2 equ.	153290	2015"
"Belgium	BE	2. Verified emissions	20 Combustion of fuels	tonne of CO2 equ.	22073615	2010"
"Belgium	BE	2. Verified emissions	20 Combustion of fuels	tonne of CO2 equ.	15093036	2017"
"Belgium	BE	2. Verified emissions	20 Combustion of fuels	tonne of CO2 equ.	15275363	2018"
"Belgium	BE	1.1 Freely allocated allowances	20-99 All stationary installations	tonne of CO2 equ.	60428821	2007"
"Belgium	BE	1.1.1 Free allocation to existing entities (Art. 10a(1))	20-99 All stationary installations	tonne of CO2 equ.	58309908	2005"
"Belgium	BE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	20-99 All stationary installations	tonne of CO2 equ.	869398	2016"
"Belgium	BE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	20-99 All stationary installations	tonne of CO2 equ.	1020739	2019"
"Belgium	BE	2. Verified emissions	20-99 All stationary installations	tonne of CO2 equ.	43655728	2016"
"Belgium	BE	4. Total surrendered units	20-99 All stationary installations	tonne of CO2 equ.	46176642	2009"
"Belgium	BE	4.3 Surrendered emission reduction units (ERUs)	20-99 All stationary installations	tonne of CO2 equ.	0	2005"
"Belgium	BE	1.1.1 Free allocation to existing entities (Art. 10a(1))	21  Refining of mineral oil	tonne of CO2 equ.	6580222	2006"
"Belgium	BE	1.1.1 Free allocation to existing entities (Art. 10a(1))	21  Refining of mineral oil	tonne of CO2 equ.	6425618	2009"
"Belgium	BE	4.1 Surrendered EU allowances (EUAs and EUAAs)	20-99 All stationary installations	tonne of CO2 equ.	32993320	2012"
"Belgium	BE	1.1.1 Free allocation to existing entities (Art. 10a(1))	21  Refining of mineral oil	tonne of CO2 equ.	5074181	2014"
"Belgium	BE	1.1.1 Free allocation to existing entities (Art. 10a(1))	21  Refining of mineral oil	tonne of CO2 equ.	4983434	2015"
"Belgium	BE	4. Total surrendered units	21  Refining of mineral oil	tonne of CO2 equ.	6234962	2009"
"Belgium	BE	4. Total surrendered units	21  Refining of mineral oil	tonne of CO2 equ.	5785148	2011"
"Belgium	BE	4. Total surrendered units	21  Refining of mineral oil	tonne of CO2 equ.	5935326	2012"
"Belgium	BE	4.1 Surrendered EU allowances (EUAs and EUAAs)	21  Refining of mineral oil	tonne of CO2 equ.	5576153	2005"
"Belgium	BE	4.2 Surrendered certified emission reductions (CERs)	21  Refining of mineral oil	tonne of CO2 equ.	0	2006"
"Belgium	BE	4.3 Surrendered emission reduction units (ERUs)	21  Refining of mineral oil	tonne of CO2 equ.	0	2007"
"Belgium	BE	1.1 Freely allocated allowances	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	38975614	2010"
"United Kingdom	GB	4.2 Surrendered certified emission reductions (CERs)	20-99 All stationary installations	tonne of CO2 equ.	24987379	2012"
"United Kingdom	GB	1.1 Freely allocated allowances	21  Refining of mineral oil	tonne of CO2 equ.	6270127	2015"
"United Kingdom	GB	2. Verified emissions	21  Refining of mineral oil	tonne of CO2 equ.	12918085	2005"
"United Kingdom	GB	4.1 Surrendered EU allowances (EUAs and EUAAs)	21  Refining of mineral oil	tonne of CO2 equ.	12334521	2008"
"United Kingdom	GB	4.3 Surrendered emission reduction units (ERUs)	21  Refining of mineral oil	tonne of CO2 equ.	0	2007"
"United Kingdom	GB	4.3 Surrendered emission reduction units (ERUs)	21  Refining of mineral oil	tonne of CO2 equ.	0	2008"
"United Kingdom	GB	1.1 Freely allocated allowances	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	45636663	2007"
"United Kingdom	GB	1.1 Freely allocated allowances	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	62095989	2008"
"United Kingdom	GB	4.2 Surrendered certified emission reductions (CERs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	0	2006"
"United Kingdom	GB	4.2 Surrendered certified emission reductions (CERs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	1234197	2009"
"United Kingdom	GB	4.3 Surrendered emission reduction units (ERUs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	332118	2011"
"United Kingdom	GB	4.3 Surrendered emission reduction units (ERUs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	5723377	2012"
"United Kingdom	GB	1.1 Freely allocated allowances	22  Production of coke	tonne of CO2 equ.	6958120	2006"
